state,district,crop,year,data_status,production_tonnes,fertilizer_use_kg_per_hectare,pesticide_use_kg_per_hectare,pH,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,organic_carbon_percent,msp_rs_qtl,expected_yield_q_ha,estimated_yield_q_ha,yield_gap_q_ha,production_cost_rs_ha,expected_net_return_rs_ha,water_stress_index,estimated_co2_kg_per_hectare,formula_pollution_index,pollution_index,sustainability_score
Punjab,Muktsar,Masur / Lentil,2024,Provisional estimate,2702.1,141.68,11.05,7.74,322.0,20.9,298.8,0.49,7000,16,16.06,0,47000,65420.0,0.3629919365751118,240.54,44.9,40.3,66.86
Punjab,Muktsar,Masur / Lentil,2025,Model-estimated scenario,2798.6,144.02,11.17,7.75,320.8,20.9,298.8,0.51,7000,16,16.13,0,47000,65910.0,0.3629919365751118,244.19,45.4,38.8,68.44
Punjab,Muktsar,Masur / Lentil,2026,Model-estimated scenario,2833.5,146.36,11.3,7.78,319.6,20.9,298.7,0.52,7000,16,16.16,0,47000,66120.0,0.3629919365751118,247.9,45.89,50.35,56.92
Punjab,Muktsar,Bajra,2019,Official-aligned historical,4827.8,122.89,9.47,7.75,328.0,20.8,299.0,0.52,2900,30,30.42,0,41000,47218.0,0.30299193657511175,208.05,40.46,38.88,65.96
Punjab,Muktsar,Bajra,2020,Official-aligned historical,5129.5,125.1,9.58,7.79,326.8,20.8,299.0,0.52,2900,30,30.4,0,41000,47160.0,0.30299193657511175,211.49,40.96,33.4,71.43
Punjab,Muktsar,Bajra,2021,Official-aligned historical,4846.3,127.31,9.7,7.82,325.6,20.8,298.9,0.51,2900,30,30.31,0,41000,46899.0,0.30299193657511175,214.97,41.35,42.74,62.05
Punjab,Muktsar,Bajra,2022,Official-aligned historical,5201.3,129.53,9.81,7.81,324.4,20.8,298.9,0.48,2900,30,30.07,0,41000,46203.0,0.30299193657511175,218.42,41.87,44.25,60.43
Punjab,Muktsar,Bajra,2023,Official-aligned historical,5071.4,131.74,9.92,7.78,323.2,20.9,298.8,0.48,2900,30,30.05,0,41000,46145.0,0.30299193657511175,221.85,42.28,39.83,64.85
Punjab,Muktsar,Bajra,2024,Provisional estimate,5112.4,133.95,10.04,7.74,322.0,20.9,298.8,0.49,2900,30,30.11,0,41000,46319.0,0.30299193657511175,225.34,42.74,35.42,69.28
Punjab,Muktsar,Bajra,2025,Model-estimated scenario,5358.1,136.16,10.15,7.75,320.8,20.9,298.8,0.51,2900,30,30.24,0,41000,46696.0,0.30299193657511175,228.77,43.23,46.37,58.39
Punjab,Muktsar,Bajra,2026,Model-estimated scenario,5082.8,138.38,10.27,7.78,319.6,20.9,298.7,0.52,2900,30,30.29,0,41000,46841.0,0.30299193657511175,232.27,43.62,46.26,58.52
Punjab,Muktsar,Jowar,2019,Official-aligned historical,4432.6,129.81,9.83,7.75,328.0,20.8,299.0,0.52,4023,28,28.39,0,46000,68212.97,0.32299193657511177,218.89,42.04,36.22,71.69
Punjab,Muktsar,Jowar,2020,Official-aligned historical,4637.9,132.14,9.95,7.79,326.8,20.8,299.0,0.52,4023,28,28.38,0,46000,68172.74,0.32299193657511177,222.53,42.55,42.63,65.27
Punjab,Muktsar,Jowar,2021,Official-aligned historical,4849.2,134.48,10.06,7.82,325.6,20.8,298.9,0.51,4023,28,28.29,0,46000,67810.67,0.32299193657511177,226.13,43.06,44.69,63.16
Punjab,Muktsar,Jowar,2022,Official-aligned historical,4734.1,136.82,10.18,7.81,324.4,20.8,298.9,0.48,4023,28,28.06,0,46000,66885.38,0.32299193657511177,229.78,43.5,43.2,64.51
Punjab,Muktsar,Jowar,2023,Official-aligned historical,4610.0,139.15,10.3,7.78,323.2,20.9,298.8,0.48,4023,28,28.04,0,46000,66804.92,0.32299193657511177,233.43,43.94,37.46,70.23
Punjab,Muktsar,Jowar,2024,Provisional estimate,4818.6,141.49,10.42,7.74,322.0,20.9,298.8,0.49,4023,28,28.1,0,46000,67046.3,0.32299193657511177,237.08,44.46,45.88,61.85
Punjab,Muktsar,Jowar,2025,Model-estimated scenario,5039.3,143.83,10.54,7.75,320.8,20.9,298.8,0.51,4023,28,28.22,0,46000,67529.06,0.32299193657511177,240.73,44.98,47.86,59.95
Punjab,Muktsar,Jowar,2026,Model-estimated scenario,4921.0,146.16,10.65,7.78,319.6,20.9,298.7,0.52,4023,28,28.27,0,46000,67730.21,0.32299193657511177,244.32,45.41,44.39,63.45
Punjab,Muktsar,Moong,2019,Official-aligned historical,1770.7,115.84,9.55,7.75,328.0,20.8,299.0,0.52,8780,11,11.15,0,39000,58897.0,0.3329919365751118,199.3,38.71,38.87,67.53
Punjab,Muktsar,Moong,2020,Official-aligned historical,1764.8,117.93,9.66,7.79,326.8,20.8,299.0,0.52,8780,11,11.15,0,39000,58897.0,0.3329919365751118,202.58,39.13,39.07,67.33
Punjab,Muktsar,Moong,2021,Official-aligned historical,1776.7,120.02,9.78,7.82,325.6,20.8,298.9,0.51,8780,11,11.11,0,39000,58545.8,0.3329919365751118,205.9,39.56,40.26,66.08
Punjab,Muktsar,Moong,2022,Official-aligned historical,1808.7,122.1,9.89,7.81,324.4,20.8,298.9,0.48,8780,11,11.02,0,39000,57755.6,0.3329919365751118,209.17,40.0,35.59,70.63
Punjab,Muktsar,Moong,2023,Official-aligned historical,1856.7,124.19,10.01,7.78,323.2,20.9,298.8,0.48,8780,11,11.02,0,39000,57755.6,0.3329919365751118,212.5,40.46,31.48,74.74
Punjab,Muktsar,Moong,2024,Provisional estimate,1911.6,126.27,10.12,7.74,322.0,20.9,298.8,0.49,8780,11,11.04,0,39000,57931.2,0.3329919365751118,215.76,40.91,42.59,63.66
Punjab,Muktsar,Moong,2025,Model-estimated scenario,1961.9,128.36,10.24,7.75,320.8,20.9,298.8,0.51,8780,11,11.09,0,39000,58370.2,0.3329919365751118,219.09,41.37,42.2,64.12
Punjab,Muktsar,Moong,2026,Model-estimated scenario,1997.3,130.44,10.35,7.78,319.6,20.9,298.7,0.52,8780,11,11.11,0,39000,58545.8,0.3329919365751118,222.36,41.8,36.56,69.78
Punjab,Muktsar,Urad,2019,Official-aligned historical,1664.6,113.17,9.42,7.75,328.0,20.8,299.0,0.52,8200,10,10.14,0,38000,45148.0,0.3329919365751118,195.16,38.11,36.63,67.65
Punjab,Muktsar,Urad,2020,Official-aligned historical,1701.1,115.21,9.53,7.79,326.8,20.8,299.0,0.52,8200,10,10.13,0,38000,45066.0,0.3329919365751118,198.38,38.55,38.68,65.59
Punjab,Muktsar,Urad,2021,Official-aligned historical,1729.8,117.24,9.64,7.82,325.6,20.8,298.9,0.51,8200,10,10.1,0,38000,44820.0,0.3329919365751118,201.58,38.98,36.79,67.44
Punjab,Muktsar,Urad,2022,Official-aligned historical,1748.1,119.28,9.76,7.81,324.4,20.8,298.9,0.48,8200,10,10.02,0,38000,44164.0,0.3329919365751118,204.84,39.41,31.08,73.05
Punjab,Muktsar,Urad,2023,Official-aligned historical,1755.5,121.32,9.87,7.78,323.2,20.9,298.8,0.48,8200,10,10.02,0,38000,44164.0,0.3329919365751118,208.05,39.83,39.78,64.35
Punjab,Muktsar,Urad,2024,Provisional estimate,1753.5,123.35,9.98,7.74,322.0,20.9,298.8,0.49,8200,10,10.04,0,38000,44328.0,0.3329919365751118,211.25,40.24,41.51,62.65
Punjab,Muktsar,Urad,2025,Model-estimated scenario,1745.4,125.39,10.09,7.75,320.8,20.9,298.8,0.51,8200,10,10.08,0,38000,44656.0,0.3329919365751118,214.47,40.65,37.68,66.53
Punjab,Muktsar,Urad,2026,Model-estimated scenario,1735.6,127.43,10.21,7.78,319.6,20.9,298.7,0.52,8200,10,10.1,0,38000,44820.0,0.3329919365751118,217.73,41.06,32.73,71.5
Punjab,Muktsar,Tur / Arhar,2019,Official-aligned historical,2206.6,123.62,10.56,7.75,328.0,20.8,299.0,0.52,8450,13,13.18,0,46000,65371.0,0.4029919365751118,214.56,41.95,40.45,66.38
Punjab,Muktsar,Tur / Arhar,2020,Official-aligned historical,2174.4,125.84,10.68,7.79,326.8,20.8,299.0,0.52,8450,13,13.17,0,46000,65286.5,0.4029919365751118,218.06,42.38,41.38,65.44
Punjab,Muktsar,Tur / Arhar,2021,Official-aligned historical,2105.5,128.07,10.81,7.82,325.6,20.8,298.9,0.51,8450,13,13.13,0,46000,64948.5,0.4029919365751118,221.62,42.81,36.44,70.33
Punjab,Muktsar,Tur / Arhar,2022,Official-aligned historical,2156.5,130.3,10.94,7.81,324.4,20.8,298.9,0.48,8450,13,13.03,0,46000,64103.5,0.4029919365751118,225.18,43.29,42.18,64.46
Punjab,Muktsar,Tur / Arhar,2023,Official-aligned historical,2278.0,132.52,11.06,7.78,323.2,20.9,298.8,0.48,8450,13,13.02,0,46000,64019.0,0.4029919365751118,228.68,43.8,44.02,62.61
Punjab,Muktsar,Tur / Arhar,2024,Provisional estimate,2296.7,134.75,11.19,7.74,322.0,20.9,298.8,0.49,8450,13,13.05,0,46000,64272.5,0.4029919365751118,232.24,44.27,43.26,63.4
Punjab,Muktsar,Tur / Arhar,2025,Model-estimated scenario,2215.2,136.97,11.32,7.75,320.8,20.9,298.8,0.51,8450,13,13.1,0,46000,64695.0,0.4029919365751118,235.79,44.68,37.54,69.19
Punjab,Muktsar,Tur / Arhar,2026,Model-estimated scenario,2210.9,139.2,11.44,7.78,319.6,20.9,298.7,0.52,8450,13,13.13,0,46000,64948.5,0.4029919365751118,239.3,45.13,45.17,61.6
Punjab,Muktsar,Groundnut,2019,Official-aligned historical,4026.8,193.91,18.63,7.75,328.0,20.8,299.0,0.52,7517,24,24.34,0,76000,106963.78,0.5329919365751118,347.1,61.87,60.48,51.71
Punjab,Muktsar,Groundnut,2020,Official-aligned historical,3839.1,197.4,18.85,7.79,326.8,20.8,299.0,0.52,7517,24,24.32,0,76000,106813.44,0.5329919365751118,352.75,62.55,58.45,53.72
Punjab,Muktsar,Groundnut,2021,Official-aligned historical,4135.5,200.89,19.07,7.82,325.6,20.8,298.9,0.51,7517,24,24.25,0,76000,106287.25,0.5329919365751118,358.41,63.36,62.7,49.39
Punjab,Muktsar,Groundnut,2022,Official-aligned historical,4012.1,204.38,19.3,7.81,324.4,20.8,298.9,0.48,7517,24,24.05,0,76000,104783.85,0.5329919365751118,364.12,64.07,62.55,49.31
Punjab,Muktsar,Groundnut,2023,Official-aligned historical,4039.1,207.87,19.52,7.78,323.2,20.9,298.8,0.48,7517,24,24.04,0,76000,104708.68,0.5329919365751118,369.78,64.81,64.45,47.4
Punjab,Muktsar,Groundnut,2024,Provisional estimate,4263.4,211.36,19.74,7.74,322.0,20.9,298.8,0.49,7517,24,24.08,0,76000,105009.36,0.5329919365751118,375.44,65.59,60.66,51.23
Punjab,Muktsar,Groundnut,2025,Model-estimated scenario,4031.7,214.85,19.97,7.75,320.8,20.9,298.8,0.51,7517,24,24.19,0,76000,105836.23,0.5329919365751118,381.15,66.27,65.74,46.28
Punjab,Muktsar,Groundnut,2026,Model-estimated scenario,4298.4,218.34,20.19,7.78,319.6,20.9,298.7,0.52,7517,24,24.24,0,76000,106212.08,0.5329919365751118,386.81,67.07,67.3,44.78
Punjab,Muktsar,Sunflower Seed,2019,Official-aligned historical,2923.1,178.02,16.31,7.75,328.0,20.8,299.0,0.52,8343,18,18.25,0,62000,90259.75,0.5029919365751118,314.61,56.79,54.06,55.8
Punjab,Muktsar,Sunflower Seed,2020,Official-aligned historical,3040.0,181.22,16.51,7.79,326.8,20.8,299.0,0.52,8343,18,18.24,0,62000,90176.32,0.5029919365751118,319.79,57.5,58.68,51.17
Punjab,Muktsar,Sunflower Seed,2021,Official-aligned historical,2931.0,184.43,16.7,7.82,325.6,20.8,298.9,0.51,8343,18,18.19,0,62000,89759.17,0.5029919365751118,324.93,58.12,55.41,54.38
Punjab,Muktsar,Sunflower Seed,2022,Official-aligned historical,3139.4,187.63,16.9,7.81,324.4,20.8,298.9,0.48,8343,18,18.04,0,62000,88507.72,0.5029919365751118,330.11,58.86,57.61,51.98
Punjab,Muktsar,Sunflower Seed,2023,Official-aligned historical,2964.2,190.84,17.09,7.78,323.2,20.9,298.8,0.48,8343,18,18.03,0,62000,88424.29,0.5029919365751118,335.25,59.46,56.6,52.98
Punjab,Muktsar,Sunflower Seed,2024,Provisional estimate,3207.3,194.04,17.29,7.74,322.0,20.9,298.8,0.49,8343,18,18.06,0,62000,88674.58,0.5029919365751118,340.43,60.22,60.69,48.93
Punjab,Muktsar,Sunflower Seed,2025,Model-estimated scenario,3032.6,197.25,17.48,7.75,320.8,20.9,298.8,0.51,8343,18,18.14,0,62000,89342.02,0.5029919365751118,345.57,60.82,59.36,50.36
Punjab,Muktsar,Sunflower Seed,2026,Model-estimated scenario,3239.3,200.45,17.68,7.78,319.6,20.9,298.7,0.52,8343,18,18.18,0,62000,89675.74,0.5029919365751118,350.75,61.56,61.64,48.13
Punjab,Muktsar,Soybean,2019,Official-aligned historical,3487.7,150.3,13.54,7.75,328.0,20.8,299.0,0.52,5708,22,22.31,0,56000,71345.48,0.4229919365751118,264.44,49.29,52.77,54.82
Punjab,Muktsar,Soybean,2020,Official-aligned historical,3712.7,153.0,13.71,7.79,326.8,20.8,299.0,0.52,5708,22,22.29,0,56000,71231.32,0.4229919365751118,268.82,49.92,47.45,60.12
Punjab,Muktsar,Soybean,2021,Official-aligned historical,3767.6,155.71,13.87,7.82,325.6,20.8,298.9,0.51,5708,22,22.23,0,56000,70888.84,0.4229919365751118,273.16,50.49,47.52,60.0
Punjab,Muktsar,Soybean,2022,Official-aligned historical,3600.5,158.41,14.03,7.81,324.4,20.8,298.9,0.48,5708,22,22.05,0,56000,69861.4,0.4229919365751118,277.49,51.0,48.98,58.38
Punjab,Muktsar,Soybean,2023,Official-aligned historical,3730.3,161.12,14.19,7.78,323.2,20.9,298.8,0.48,5708,22,22.04,0,56000,69804.32,0.4229919365751118,281.82,51.6,54.21,53.15
Punjab,Muktsar,Soybean,2024,Provisional estimate,3921.5,163.82,14.36,7.74,322.0,20.9,298.8,0.49,5708,22,22.08,0,56000,70032.64,0.4229919365751118,286.2,52.22,50.01,57.38
Punjab,Muktsar,Soybean,2025,Model-estimated scenario,3775.9,166.53,14.52,7.75,320.8,20.9,298.8,0.51,5708,22,22.17,0,56000,70546.36,0.4229919365751118,290.54,52.74,51.52,55.95
Punjab,Muktsar,Soybean,2026,Model-estimated scenario,3754.9,169.23,14.68,7.78,319.6,20.9,298.7,0.52,5708,22,22.22,0,56000,70831.76,0.4229919365751118,294.87,53.29,51.51,56.0
Punjab,Pathankot,Wheat,2019,Official-aligned historical,8770.5,253.48,18.53,7.63,312.0,19.2,285.0,0.52,2585,50,50.3,0,72000,58025.5,0.7756177986259633,424.03,75.66,80.12,22.6
Punjab,Pathankot,Wheat,2020,Official-aligned historical,8357.6,258.04,18.75,7.66,310.8,19.2,285.0,0.51,2585,50,50.14,0,72000,57611.9,0.7756177986259633,431.08,76.51,75.45,27.21
Punjab,Pathankot,Wheat,2021,Official-aligned historical,8585.2,262.61,18.98,7.65,309.6,19.2,284.9,0.48,2585,50,49.74,0.26,72000,56577.9,0.7756177986259633,438.19,77.46,72.39,30.11
Punjab,Pathankot,Wheat,2022,Official-aligned historical,9058.2,267.17,19.2,7.62,308.4,19.2,284.9,0.48,2585,50,49.71,0.29,72000,56500.35,0.7756177986259633,445.24,78.42,74.77,27.72
Punjab,Pathankot,Wheat,2023,Official-aligned historical,8671.7,271.73,19.42,7.58,307.2,19.3,284.8,0.49,2585,50,49.8,0.2,72000,56733.0,0.7756177986259633,452.29,79.27,83.64,18.88
Punjab,Pathankot,Wheat,2024,Provisional estimate,8757.4,276.29,19.64,7.59,306.0,19.3,284.8,0.51,2585,50,50.02,0,72000,57301.7,0.7756177986259633,459.34,80.19,78.4,24.21
Punjab,Pathankot,Wheat,2025,Model-estimated scenario,9322.4,280.86,19.87,7.62,304.8,19.3,284.8,0.52,2585,50,50.12,0,72000,57560.2,0.7756177986259633,466.46,81.17,77.32,25.33
Punjab,Pathankot,Wheat,2026,Model-estimated scenario,9003.4,285.42,20.09,7.65,303.6,19.3,284.7,0.51,2585,50,49.96,0.04,72000,57146.6,0.7756177986259633,473.51,82.03,79.75,22.84
Punjab,Pathankot,Rice / Paddy,2019,Official-aligned historical,11104.6,306.15,23.75,7.63,312.0,19.2,285.0,0.52,2441,65,65.39,0,90000,69616.99,1,519.12,91.51,92.74,9.97
Punjab,Pathankot,Rice / Paddy,2020,Official-aligned historical,11051.4,311.66,24.03,7.66,310.8,19.2,285.0,0.51,2441,65,65.19,0,90000,69128.79,1,527.71,92.61,87.85,14.79
Punjab,Pathankot,Rice / Paddy,2021,Official-aligned historical,11433.6,317.17,24.32,7.65,309.6,19.2,284.9,0.48,2441,65,64.66,0.34,90000,67835.06,1,536.35,93.76,88.39,14.05
Punjab,Pathankot,Rice / Paddy,2022,Official-aligned historical,11167.8,322.68,24.6,7.62,308.4,19.2,284.9,0.48,2441,65,64.62,0.38,90000,67737.42,1,544.94,94.83,99.98,2.44
Punjab,Pathankot,Rice / Paddy,2023,Official-aligned historical,11753.6,328.19,24.89,7.58,307.2,19.3,284.8,0.49,2441,65,64.75,0.25,90000,68054.75,1,553.59,96.0,96.38,6.09
Punjab,Pathankot,Rice / Paddy,2024,Provisional estimate,11297.5,333.71,25.17,7.59,306.0,19.3,284.8,0.51,2441,65,65.03,0,90000,68738.23,1,562.19,97.06,92.51,10.07
Punjab,Pathankot,Rice / Paddy,2025,Model-estimated scenario,12056.0,339.22,25.46,7.62,304.8,19.3,284.8,0.52,2441,65,65.16,0,90000,69055.56,1,570.83,98.24,94.61,8.01
Punjab,Pathankot,Rice / Paddy,2026,Model-estimated scenario,11448.8,344.73,25.74,7.65,303.6,19.3,284.7,0.51,2441,65,64.95,0.05,90000,68542.95,1,579.42,99.28,100,2.55
Punjab,Pathankot,Maize,2019,Official-aligned historical,9102.3,248.47,17.98,7.63,312.0,19.2,285.0,0.52,2410,55,55.33,0,67000,66345.3,0.6656177986259633,414.71,72.94,69.94,34.94
Punjab,Pathankot,Maize,2020,Official-aligned historical,9770.5,252.94,18.2,7.66,310.8,19.2,285.0,0.51,2410,55,55.16,0,67000,65935.6,0.6656177986259633,421.64,73.9,67.24,37.58
Punjab,Pathankot,Maize,2021,Official-aligned historical,9357.9,257.41,18.41,7.65,309.6,19.2,284.9,0.48,2410,55,54.71,0.29,67000,64851.1,0.6656177986259633,428.52,74.74,79.11,25.54
Punjab,Pathankot,Maize,2022,Official-aligned historical,9533.5,261.89,18.63,7.62,308.4,19.2,284.9,0.48,2410,55,54.68,0.32,67000,64778.8,0.6656177986259633,435.47,75.65,78.16,26.48
Punjab,Pathankot,Maize,2023,Official-aligned historical,10034.7,266.36,18.84,7.58,307.2,19.3,284.8,0.49,2410,55,54.79,0.21,67000,65043.9,0.6656177986259633,442.35,76.58,72.91,31.77
Punjab,Pathankot,Maize,2024,Provisional estimate,9506.3,270.83,19.06,7.59,306.0,19.3,284.8,0.51,2410,55,55.03,0,67000,65622.3,0.6656177986259633,449.28,77.41,72.07,32.7
Punjab,Pathankot,Maize,2025,Model-estimated scenario,10005.0,275.3,19.27,7.62,304.8,19.3,284.8,0.52,2410,55,55.13,0,67000,65863.3,0.6656177986259633,456.17,78.35,83.99,20.82
Punjab,Pathankot,Maize,2026,Model-estimated scenario,10197.6,279.78,19.49,7.65,303.6,19.3,284.7,0.51,2410,55,54.96,0.04,67000,65453.6,0.6656177986259633,463.11,79.26,81.06,23.68
Punjab,Pathankot,Cotton,2019,Official-aligned historical,3943.1,237.21,34.89,7.63,312.0,19.2,285.0,0.52,8267,24,24.14,0,95000,104565.38,0.8356177986259632,486.31,85.37,78.82,30.58
Punjab,Pathankot,Cotton,2020,Official-aligned historical,4042.3,241.48,35.31,7.66,310.8,19.2,285.0,0.51,8267,24,24.07,0,95000,103986.69,0.8356177986259632,494.0,86.4,89.08,20.23
Punjab,Pathankot,Cotton,2021,Official-aligned historical,4256.3,245.75,35.73,7.65,309.6,19.2,284.9,0.48,8267,24,23.88,0.12,95000,102415.96,0.8356177986259632,501.7,87.47,90.95,18.12
Punjab,Pathankot,Cotton,2022,Official-aligned historical,4336.7,250.02,36.15,7.62,308.4,19.2,284.9,0.48,8267,24,23.86,0.14,95000,102250.62,0.8356177986259632,509.39,88.49,86.91,22.14
Punjab,Pathankot,Cotton,2023,Official-aligned historical,4223.5,254.29,36.57,7.58,307.2,19.3,284.8,0.49,8267,24,23.91,0.09,95000,102663.97,0.8356177986259632,517.08,89.47,83.26,25.85
Punjab,Pathankot,Cotton,2024,Provisional estimate,4135.9,258.56,36.99,7.59,306.0,19.3,284.8,0.51,8267,24,24.01,0,95000,103490.67,0.8356177986259632,524.78,90.46,94.88,14.36
Punjab,Pathankot,Cotton,2025,Model-estimated scenario,4260.0,262.83,37.41,7.62,304.8,19.3,284.8,0.52,8267,24,24.06,0,95000,103904.02,0.8356177986259632,532.47,91.49,95.12,14.18
Punjab,Pathankot,Cotton,2026,Model-estimated scenario,4479.5,267.1,37.82,7.65,303.6,19.3,284.7,0.51,8267,24,23.98,0.02,95000,103242.66,0.8356177986259632,540.11,92.55,90.13,19.07
Punjab,Pathankot,Mustard / Rapeseed,2019,Official-aligned historical,3030.1,186.29,12.58,7.63,312.0,19.2,285.0,0.52,6200,18,18.11,0,52000,60282.0,0.46561779862596325,306.33,54.82,56.09,49.46
Punjab,Pathankot,Mustard / Rapeseed,2020,Official-aligned historical,3032.6,189.64,12.73,7.66,310.8,19.2,285.0,0.51,6200,18,18.05,0,52000,59910.0,0.46561779862596325,311.45,55.48,58.35,47.14
Punjab,Pathankot,Mustard / Rapeseed,2021,Official-aligned historical,3039.2,193.0,12.88,7.65,309.6,19.2,284.9,0.48,6200,18,17.91,0.09,52000,59042.0,0.46561779862596325,316.59,56.13,56.75,48.61
Punjab,Pathankot,Mustard / Rapeseed,2022,Official-aligned historical,3051.9,196.35,13.03,7.62,308.4,19.2,284.9,0.48,6200,18,17.9,0.1,52000,58980.0,0.46561779862596325,321.71,56.79,51.26,54.09
Punjab,Pathankot,Mustard / Rapeseed,2023,Official-aligned historical,3072.3,199.7,13.18,7.58,307.2,19.3,284.8,0.49,6200,18,17.93,0.07,52000,59166.0,0.46561779862596325,326.83,57.46,60.15,45.23
Punjab,Pathankot,Mustard / Rapeseed,2024,Provisional estimate,3101.5,203.06,13.33,7.59,306.0,19.3,284.8,0.51,6200,18,18.01,0,52000,59662.0,0.46561779862596325,331.96,58.12,62.16,43.29
Punjab,Pathankot,Mustard / Rapeseed,2025,Model-estimated scenario,3139.6,206.41,13.48,7.62,304.8,19.3,284.8,0.52,6200,18,18.04,0,52000,59848.0,0.46561779862596325,337.08,58.79,58.64,46.84
Punjab,Pathankot,Mustard / Rapeseed,2026,Model-estimated scenario,3186.2,209.76,13.63,7.65,303.6,19.3,284.7,0.51,6200,18,17.99,0.01,52000,59538.0,0.46561779862596325,342.2,59.46,53.91,51.52
Punjab,Pathankot,Barley,2019,Official-aligned historical,7304.2,174.2,11.25,7.63,312.0,19.2,285.0,0.52,2150,42,42.25,0,47000,43837.5,0.4956177986259633,283.83,53.24,54.48,48.3
Punjab,Pathankot,Barley,2020,Official-aligned historical,7461.4,177.34,11.38,7.66,310.8,19.2,285.0,0.51,2150,42,42.12,0,47000,43558.0,0.4956177986259633,288.58,53.87,55.65,47.09
Punjab,Pathankot,Barley,2021,Official-aligned historical,7496.1,180.47,11.52,7.65,309.6,19.2,284.9,0.48,2150,42,41.78,0.22,47000,42827.0,0.4956177986259633,293.36,54.48,50.94,51.68
Punjab,Pathankot,Barley,2022,Official-aligned historical,7423.9,183.61,11.65,7.62,308.4,19.2,284.9,0.48,2150,42,41.76,0.24,47000,42784.0,0.4956177986259633,298.11,55.08,56.74,45.88
Punjab,Pathankot,Barley,2023,Official-aligned historical,7314.3,186.74,11.79,7.58,307.2,19.3,284.8,0.49,2150,42,41.84,0.16,47000,42956.0,0.4956177986259633,302.89,55.67,58.63,44.01
Punjab,Pathankot,Barley,2024,Provisional estimate,7256.5,189.88,11.92,7.59,306.0,19.3,284.8,0.51,2150,42,42.02,0,47000,43343.0,0.4956177986259633,307.64,56.27,58.07,44.63
Punjab,Pathankot,Barley,2025,Model-estimated scenario,7315.8,193.01,12.06,7.62,304.8,19.3,284.8,0.52,2150,42,42.1,0,47000,43515.0,0.4956177986259633,312.42,56.89,52.56,50.17
Punjab,Pathankot,Barley,2026,Model-estimated scenario,7500.3,196.15,12.19,7.65,303.6,19.3,284.7,0.51,2150,42,41.97,0.03,47000,43235.5,0.4956177986259633,317.16,57.52,50.81,51.88
Punjab,Pathankot,Gram / Chana,2019,Official-aligned historical,3166.0,138.51,10.72,7.63,312.0,19.2,285.0,0.52,5875,18,18.11,0,48000,58396.25,0.41561779862596326,234.73,45.04,46.4,59.26
Punjab,Pathankot,Gram / Chana,2020,Official-aligned historical,3059.5,141.0,10.85,7.66,310.8,19.2,285.0,0.51,5875,18,18.05,0,48000,58043.75,0.41561779862596326,238.63,45.51,44.23,61.37
Punjab,Pathankot,Gram / Chana,2021,Official-aligned historical,3022.3,143.5,10.98,7.65,309.6,19.2,284.9,0.48,5875,18,17.91,0.09,48000,57221.25,0.41561779862596326,242.55,46.0,48.14,57.34
Punjab,Pathankot,Gram / Chana,2022,Official-aligned historical,3212.6,145.99,11.11,7.62,308.4,19.2,284.9,0.48,5875,18,17.9,0.1,48000,57162.5,0.41561779862596326,246.45,46.56,47.78,57.69
Punjab,Pathankot,Gram / Chana,2023,Official-aligned historical,3265.4,148.48,11.23,7.58,307.2,19.3,284.8,0.49,5875,18,17.93,0.07,48000,57338.75,0.41561779862596326,250.3,47.07,49.48,56.02
Punjab,Pathankot,Gram / Chana,2024,Provisional estimate,3126.6,150.98,11.36,7.59,306.0,19.3,284.8,0.51,5875,18,18.01,0,48000,57808.75,0.41561779862596326,254.21,47.53,45.42,60.15
Punjab,Pathankot,Gram / Chana,2025,Model-estimated scenario,3184.4,153.47,11.49,7.62,304.8,19.3,284.8,0.52,5875,18,18.04,0,48000,57985.0,0.41561779862596326,258.11,48.05,40.79,64.81
Punjab,Pathankot,Gram / Chana,2026,Model-estimated scenario,3379.6,155.96,11.62,7.65,303.6,19.3,284.7,0.51,5875,18,17.99,0.01,48000,57691.25,0.41561779862596326,262.01,48.61,51.57,53.98
Punjab,Pathankot,Masur / Lentil,2019,Official-aligned historical,2759.2,134.13,10.5,7.63,312.0,19.2,285.0,0.52,7000,16,16.1,0,47000,65700.0,0.3956177986259633,227.92,43.74,43.79,63.15
Punjab,Pathankot,Masur / Lentil,2020,Official-aligned historical,2675.0,136.55,10.62,7.66,310.8,19.2,285.0,0.51,7000,16,16.05,0,47000,65350.0,0.3956177986259633,231.68,44.19,38.69,68.2
Punjab,Pathankot,Masur / Lentil,2021,Official-aligned historical,2867.3,138.96,10.75,7.65,309.6,19.2,284.9,0.48,7000,16,15.92,0.08,47000,64440.0,0.3956177986259633,235.47,44.75,44.8,61.95
